% Model,Untitled.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Version,COMSOL 5.6.0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Date,"Aug 2 2024, 10:55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Dimension,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Nodes,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Expressions,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Description,Liquid volume fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Length unit,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Y,t=0h,t=3h,t=6h,t=9h,t=12h,t=15h,t=18h,t=21h,t=24h,t=27h,t=30h,t=33h,t=36h,t=39h,t=42h,t=45h,t=48h,t=51h,t=54h,t=57h,t=60h,t=63h,t=66h,t=69h,t=72h,t=75h,t=78h,t=81h,t=84h,t=87h,t=90h,t=93h,t=96h,t=99h,t=102h,t=105h,t=108h,t=111h,t=114h,t=117h,t=120h
90,-4,0.43,0.43,0.43,0.43,0.417845765,0.404086901,0.396449001,0.3879876,0.379865544,0.372642422,0.365906042,0.359268955,0.353467374,0.347787438,0.342720668,0.338050956,0.333300723,0.328416611,0.323946853,0.320132495,0.316835058,0.313808618,0.310807583,0.307732597,0.304556329,0.301304543,0.298007604,0.294776562,0.291781542,0.289151354,0.2865662,0.284298141,0.282045333,0.279808234,0.277597153,0.275491559,0.273401353,0.27141234,0.269440059,0.267584379,0.265759628
20,0,0.43,0.236787261,0.20315828,0.185203036,0.173277087,0.164551053,0.15778375,0.152306506,0.147726741,0.143832739,0.140465509,0.137485757,0.134853731,0.132497071,0.13037023,0.12841872,0.12662312,0.124969225,0.123438184,0.122015128,0.120687924,0.119445976,0.118279438,0.117181157,0.116144499,0.115163706,0.114233829,0.113351477,0.112522143,0.111749009,0.110994905,0.110315817,0.109647379,0.108989375,0.108344561,0.107736201,0.107136774,0.106570516,0.106012748,0.105481612,0.104960778
30,-0.5,0.43,0.381691538,0.337155487,0.308209187,0.287675522,0.272170232,0.259918916,0.249873723,0.241393182,0.234133162,0.227821413,0.222207097,0.217231598,0.212762905,0.208719428,0.20499899,0.201567232,0.198400664,0.195464477,0.192731173,0.190178356,0.187786462,0.185537142,0.183417293,0.181414757,0.179518894,0.177720461,0.176013021,0.174407838,0.172910747,0.17144852,0.17013166,0.168833859,0.167554817,0.166300089,0.16511575,0.163947656,0.162843903,0.161755778,0.160719346,0.159702343
40,-1,0.43,0.412429292,0.380732606,0.355070185,0.334893813,0.318787232,0.305594379,0.294513583,0.284998052,0.276749473,0.26950814,0.263013851,0.257221963,0.251991567,0.247236725,0.242843228,0.238775375,0.235010818,0.2315101,0.228241801,0.225180942,0.222306339,0.219598357,0.217043188,0.214627965,0.212340603,0.210169785,0.208106541,0.206163636,0.204345828,0.202567193,0.200961296,0.199376375,0.1978122,0.196275725,0.194823761,0.19339,0.19203465,0.190697067,0.189422891,0.188171568
50,-1.5,0.43,0.425692648,0.401441617,0.380400978,0.362278731,0.347041046,0.334093527,0.322955255,0.313229512,0.304684896,0.297103596,0.290245779,0.284085979,0.278491724,0.273382377,0.26864335,0.26424165,0.260157048,0.256344735,0.252771045,0.249412756,0.246252467,0.243274589,0.240467061,0.237816822,0.235307965,0.232923906,0.230649118,0.228493827,0.226464477,0.224476023,0.222678932,0.220903111,0.219148431,0.217423109,0.21579343,0.214182485,0.212661405,0.211158891,0.209728955,0.208323877
60,-2,0.43,0.43,0.413355438,0.395964065,0.380126592,0.366213489,0.353972692,0.343195902,0.333646501,0.325123075,0.317476263,0.310508552,0.30420862,0.298455305,0.293172777,0.288256681,0.283678264,0.279413063,0.275405803,0.271628774,0.2680725,0.264731597,0.261597201,0.258655133,0.255881514,0.253245484,0.250719753,0.248283347,0.245948878,0.243745879,0.241585967,0.239647156,0.237729116,0.235831829,0.233965032,0.232206439,0.23046635,0.228825883,0.227204069,0.225661616,0.224145124
70,-2.5,0.43,0.43,0.423428932,0.406513401,0.39249766,0.380005133,0.368658226,0.358454429,0.349260648,0.340925679,0.333388587,0.326459758,0.320138162,0.314339531,0.308992177,0.304011077,0.299358865,0.294984591,0.290828043,0.286899327,0.283222318,0.279801797,0.2766182,0.273637564,0.270802945,0.268064014,0.265393682,0.262787737,0.260278388,0.257932231,0.255631361,0.253587543,0.251563404,0.249559042,0.247585393,0.245729027,0.243890475,0.242156362,0.24044054,0.238808479,0.237202852
80,-3,0.43,0.43,0.43,0.415145644,0.401636612,0.39029679,0.379954762,0.370375916,0.361637415,0.353605697,0.346268162,0.339446182,0.333201669,0.327441686,0.322087007,0.317113445,0.31245278,0.307996216,0.303707779,0.299679327,0.295971526,0.292573585,0.289419823,0.286440738,0.283542293,0.28067586,0.277836743,0.275053661,0.272385072,0.269925604,0.267512488,0.265385893,0.263277572,0.261187744,0.259127958,0.257189012,0.255267014,0.253450611,0.251651946,0.249942043,0.248259061
90,-3.5,0.43,0.43,0.43,0.42814826,0.40847836,0.39793549,0.388900639,0.380041381,0.371624421,0.363983216,0.356916689,0.350200888,0.344108983,0.338404546,0.333148257,0.328296475,0.323627272,0.31899676,0.314575657,0.310569704,0.306998826,0.303757382,0.300684322,0.29768115,0.294664621,0.291628944,0.288596339,0.285620636,0.282794365,0.280239288,0.27773078,0.275532265,0.273350507,0.271185843,0.269049778,0.267032054,0.265030411,0.263132823,0.261252395,0.259469609,0.257714872
30,0,0.43,0.236785053,0.203157131,0.185202267,0.173276553,0.164550682,0.157783474,0.1523063,0.147726588,0.143832626,0.140465416,0.137485668,0.134853638,0.132496982,0.130370158,0.128418669,0.126623092,0.124969216,0.123438193,0.122015153,0.120687963,0.119446027,0.118279496,0.117181216,0.116144555,0.115163754,0.114233868,0.113351506,0.112522162,0.11174902,0.110994909,0.110315817,0.109647376,0.108989368,0.10834455,0.107736189,0.107136759,0.1065705,0.106012731,0.105481594,0.10496076
40,-0.5,0.43,0.381696809,0.337147127,0.308197018,0.287666627,0.272166463,0.259918772,0.249877167,0.241398714,0.234139169,0.227827237,0.222212628,0.217236827,0.212767829,0.208724018,0.205003204,0.201571026,0.198403992,0.195467306,0.1927335,0.190180209,0.187787901,0.185538255,0.183418178,0.181415505,0.179519577,0.177721125,0.176013686,0.174408509,0.172911407,0.171449167,0.170132274,0.168834441,0.167555368,0.166300609,0.165116234,0.163948105,0.162844317,0.161756157,0.160719693,0.159702657
50,-1,0.43,0.412471147,0.38073356,0.35506693,0.33488862,0.318782084,0.305590699,0.294511005,0.284996569,0.27674884,0.269508204,0.263014506,0.257222743,0.251992021,0.247236797,0.242843095,0.238775267,0.235010947,0.231510576,0.228242648,0.225182124,0.222307787,0.219599976,0.217044883,0.214629653,0.21234222,0.210171289,0.208107913,0.206164869,0.20434695,0.202568209,0.200962256,0.19937728,0.197813052,0.196276526,0.194824531,0.193390738,0.19203537,0.190697769,0.189423582,0.188172249
60,-1.5,0.43,0.425719036,0.401452301,0.380402624,0.362282115,0.34703773,0.334087476,0.322942756,0.31322235,0.304681959,0.297098286,0.290237872,0.28407916,0.278487354,0.273379904,0.268642193,0.264241291,0.260156924,0.256344362,0.252770243,0.249411653,0.246251385,0.243273905,0.240467058,0.237817544,0.235309223,0.232925399,0.230650551,0.228494962,0.226465308,0.22447657,0.222679334,0.220903371,0.219148553,0.217423103,0.215793355,0.214182343,0.212661238,0.2111587,0.209728763,0.208323686
70,-2,0.43,0.43,0.413354772,0.395962386,0.380121112,0.366209927,0.353972941,0.343196898,0.333645423,0.325120997,0.317476448,0.310509138,0.30420677,0.298451205,0.293168843,0.288254402,0.283677418,0.279411836,0.275402562,0.271623461,0.268066278,0.264726055,0.261593669,0.258654323,0.25588307,0.253248383,0.250722913,0.248286109,0.245950922,0.243747404,0.241587006,0.23964797,0.23772971,0.235832207,0.233965209,0.232206497,0.230466293,0.228825767,0.227203897,0.225661424,0.224144918
80,-2.5,0.43,0.43,0.423430815,0.40651827,0.392541576,0.379981993,0.368678059,0.358470739,0.349276845,0.340949655,0.333407987,0.326471705,0.3201512,0.314356209,0.309004044,0.304014961,0.299359017,0.294988751,0.290838081,0.286910821,0.283229478,0.279801157,0.27661036,0.273625637,0.270791779,0.26805696,0.265391436,0.262788527,0.260279884,0.257933471,0.255632359,0.253588406,0.251564133,0.249559641,0.247585873,0.245729482,0.243890904,0.242156802,0.240440991,0.238808933,0.237203309
90,-3,0.43,0.43,0.43,0.415205354,0.401408784,0.390168913,0.379919409,0.370458747,0.361635058,0.353603252,0.346271692,0.339434429,0.33317558,0.327408078,0.322072167,0.317114539,0.312447978,0.30797072,0.303674232,0.299653815,0.29596034,0.292573912,0.289423594,0.286440946,0.283537711,0.280669809,0.277832577,0.275051926,0.272384795,0.269925631,0.267512787,0.265386177,0.263277843,0.261188,0.259128198,0.257189224,0.255267198,0.253450764,0.251652068,0.24994212,0.248259091
40,0,0.43,0.236819839,0.203171923,0.185207278,0.173277724,0.164550784,0.157783464,0.152306816,0.147727653,0.143834018,0.140466992,0.137487369,0.134855427,0.132498829,0.130372029,0.128420536,0.126624927,0.124970991,0.123439883,0.122016743,0.120689444,0.1194474,0.11828077,0.117182406,0.116145676,0.115164821,0.114234892,0.113352494,0.112523118,0.111749944,0.110995802,0.110316678,0.109648205,0.108990167,0.108345319,0.107736928,0.10713747,0.106571184,0.106013388,0.105482225,0.104961366
50,-0.5,0.43,0.381720499,0.337128713,0.308190297,0.287666354,0.272168441,0.259921388,0.249879783,0.241401186,0.234141484,0.227829436,0.222214762,0.217238862,0.212769667,0.208725611,0.205004571,0.201572214,0.198405068,0.195468332,0.192734522,0.190181259,0.187788995,0.185539396,0.183419359,0.181416715,0.179520801,0.177722349,0.176014897,0.174409693,0.172912554,0.171450279,0.17013335,0.168835481,0.167556372,0.166301579,0.165117172,0.163949012,0.162845194,0.161757005,0.160720514,0.159703453
60,-1,0.43,0.412491341,0.380730835,0.35506916,0.334889664,0.318779372,0.305587663,0.29450461,0.284990515,0.276745134,0.269505287,0.263011113,0.257219036,0.251988645,0.247234049,0.242841037,0.238773861,0.235010048,0.231509969,0.228242148,0.225181629,0.222307281,0.219599518,0.217044557,0.214629527,0.212342317,0.210171586,0.208108345,0.206165352,0.204347413,0.202568652,0.200962655,0.199377636,0.197813366,0.1962768,0.194824767,0.193390938,0.192035543,0.190697916,0.18942371,0.18817236
70,-1.5,0.43,0.425743284,0.401448155,0.380399127,0.362275939,0.347035073,0.334086057,0.32294289,0.313222053,0.304680707,0.297097633,0.290238033,0.284078917,0.278485917,0.273377762,0.268640158,0.264239833,0.260155872,0.256343064,0.252768248,0.249408928,0.24624826,0.243270955,0.240464844,0.237816406,0.235309182,0.232926245,0.230651943,0.22849651,0.226466754,0.224477908,0.222680493,0.220904355,0.219149365,0.217423749,0.21579385,0.21418269,0.212661473,0.211158826,0.209728813,0.208323668
80,-2,0.43,0.43,0.41333949,0.395955218,0.380127736,0.366208662,0.353974322,0.3432132,0.333654826,0.325134026,0.317490817,0.310519879,0.304215246,0.298460716,0.293177543,0.288259834,0.283679507,0.279413234,0.27540588,0.271628829,0.268071991,0.264729963,0.261594286,0.258651237,0.255877499,0.253242285,0.250717957,0.248282928,0.245949401,0.243746688,0.241587026,0.239648135,0.237730016,0.235832651,0.233965775,0.232207071,0.230466872,0.228826318,0.227204418,0.225661907,0.224145363
90,-2.5,0.43,0.43,0.423431062,0.406484723,0.392374501,0.379941879,0.368634465,0.358522306,0.349288526,0.340945545,0.333409919,0.32646865,0.320137606,0.314335271,0.3089892,0.304010554,0.299358268,0.294980661,0.290821399,0.286891828,0.283214663,0.279793617,0.276608835,0.273627,0.270792531,0.26805566,0.265388508,0.262785208,0.260277184,0.25793142,0.255630915,0.253587246,0.251563252,0.249559033,0.247585522,0.245729269,0.243890828,0.242156792,0.240441045,0.238809018,0.237203418
50,0,0.43,0.236885181,0.203195926,0.18522049,0.173286694,0.164557432,0.157788623,0.152310923,0.147730993,0.143836792,0.140469343,0.137489398,0.134857201,0.132500376,0.130373373,0.128421701,0.126625938,0.124971879,0.123440675,0.12201746,0.120690105,0.119448019,0.118281356,0.117182966,0.116146215,0.115165341,0.114235393,0.113352977,0.112523583,0.111750393,0.110996235,0.110317096,0.109648609,0.108990557,0.108345696,0.107737293,0.107137823,0.106571525,0.106013719,0.105482546,0.104961678
60,-0.5,0.43,0.381719649,0.337119263,0.30819139,0.287669671,0.272170233,0.259921715,0.249877869,0.241397907,0.234138014,0.227826106,0.222211498,0.217235695,0.21276674,0.208723032,0.20500239,0.201570453,0.198403713,0.195467332,0.192733816,0.190180788,0.187788717,0.185539284,0.183419398,0.181416896,0.179521114,0.17772278,0.176015425,0.174410287,0.17291318,0.171450932,0.170133994,0.168836118,0.167557002,0.1663022,0.165117775,0.163949597,0.162845756,0.161757544,0.160721029,0.159703942
70,-1,0.43,0.412503553,0.380723442,0.355064444,0.334884485,0.318776134,0.305585912,0.294504335,0.284990759,0.276745085,0.269505108,0.263011087,0.257219037,0.251988338,0.247233364,0.242840141,0.238772953,0.235009226,0.231509151,0.228241203,0.225180474,0.22230592,0.219598055,0.217043139,0.214628316,0.212341428,0.210171071,0.208108188,0.206165483,0.204347707,0.202569091,0.200963104,0.199378096,0.197813835,0.196277274,0.194825208,0.193391346,0.1920359,0.190698223,0.189423963,0.18817256
80,-1.5,0.43,0.425756505,0.401439476,0.380388486,0.362270027,0.347041257,0.334083422,0.322951203,0.313230615,0.304688986,0.29710649,0.290246014,0.284085417,0.278492089,0.27338373,0.268645125,0.264243266,0.260158093,0.256345074,0.252770706,0.249411861,0.24625121,0.243273205,0.240465784,0.237815845,0.2353074,0.232923781,0.23064937,0.228494329,0.226465063,0.22447668,0.222679548,0.220903688,0.219148969,0.217423607,0.215793869,0.214182867,0.212661733,0.211159165,0.209729185,0.208324065
90,-2,0.43,0.43,0.413334517,0.39591354,0.380000071,0.366173458,0.353940793,0.343233868,0.333674874,0.325134097,0.317489056,0.310519052,0.304210487,0.298450217,0.293166521,0.288252794,0.283676693,0.279410656,0.275399989,0.271619519,0.268061263,0.264720179,0.261587031,0.258647081,0.255875626,0.253241439,0.250717178,0.248281879,0.245948077,0.243745403,0.241585793,0.239647115,0.237729204,0.235832044,0.233965368,0.232206865,0.230466864,0.228826471,0.227204729,0.225662336,0.2241459
60,0,0.43,0.236897203,0.203198226,0.185223281,0.17328971,0.164559962,0.157790553,0.152311999,0.147731338,0.143836687,0.14046894,0.137488749,0.134856364,0.132499423,0.130372366,0.128420681,0.126624938,0.12497092,0.123439767,0.122016605,0.120689303,0.119447269,0.118280659,0.117182321,0.116145623,0.115164801,0.114234906,0.113352538,0.112523188,0.111750033,0.110995908,0.110316793,0.109648329,0.108990299,0.10834546,0.107737074,0.10713762,0.106571336,0.106013543,0.105482381,0.104961524
70,-0.5,0.43,0.381718025,0.337110863,0.308185843,0.287666233,0.272168205,0.259920717,0.249877768,0.241398372,0.234138645,0.227826727,0.222212085,0.217236202,0.212767075,0.208723144,0.205002298,0.201570198,0.198403339,0.195466852,0.192733224,0.190180078,0.187787894,0.18553837,0.183418428,0.181415915,0.179520167,0.177721902,0.176014638,0.174409608,0.172912602,0.17145045,0.170133579,0.168835767,0.167556713,0.166301971,0.165117591,0.163949455,0.162845645,0.161757463,0.160720969,0.159703902
80,-1,0.43,0.412509202,0.380716922,0.355052712,0.334877095,0.318779779,0.305586374,0.294506927,0.284995177,0.276750448,0.26951121,0.263017333,0.257224801,0.251993637,0.24723828,0.242844523,0.238776617,0.235012135,0.231511519,0.22824329,0.225182447,0.222307807,0.219599752,0.217044493,0.214629189,0.212341769,0.21017092,0.208107666,0.206164764,0.204346954,0.202568315,0.200962396,0.199377454,0.197813259,0.196276763,0.194824772,0.193390984,0.192035603,0.190697991,0.189423784,0.18817243
90,-1.5,0.43,0.425760292,0.40143674,0.38035708,0.362184639,0.346994654,0.33406179,0.322952656,0.313244712,0.304696066,0.297107579,0.290245209,0.284083467,0.278487656,0.273377462,0.268638828,0.264238154,0.260153971,0.256340739,0.252765395,0.249405548,0.246244405,0.243266712,0.24046033,0.237811804,0.235304768,0.23292234,0.23064881,0.228494309,0.226465342,0.224477236,0.222680217,0.220904467,0.219149855,0.217424594,0.215794911,0.214183963,0.212662851,0.211160305,0.209730327,0.208325206
70,0,0.43,0.236903002,0.203197926,0.185221506,0.173287755,0.164558144,0.157788997,0.152310767,0.147730396,0.143835949,0.140468344,0.137488266,0.134855962,0.132499065,0.130372021,0.128420337,0.126624592,0.124970572,0.123439412,0.122016237,0.120688917,0.119446861,0.118280231,0.117181877,0.116145172,0.115164351,0.114234464,0.113352112,0.112522782,0.11174965,0.110995548,0.110316453,0.109648008,0.108989997,0.108345176,0.107736806,0.107137368,0.106571097,0.106013318,0.105482167,0.104961321
80,-0.5,0.43,0.381717155,0.337105786,0.308175953,0.287658059,0.272166302,0.259921385,0.249880235,0.241402146,0.234143175,0.227831704,0.222217229,0.217241204,0.212771791,0.208727513,0.205006259,0.201573689,0.198406323,0.19546936,0.192735318,0.190181823,0.187789335,0.185539529,0.183419311,0.181416515,0.179520485,0.177721949,0.176014445,0.174409222,0.172912088,0.171449818,0.170132907,0.168835056,0.167555965,0.166301189,0.165116801,0.163948659,0.162844859,0.161756688,0.160720213,0.159703168
90,-1,0.43,0.412510734,0.380714979,0.355033622,0.334827048,0.318729613,0.305561979,0.294501921,0.2850028,0.276759087,0.269515645,0.263017507,0.257221975,0.25198877,0.247232331,0.242838477,0.238771313,0.235008014,0.231508464,0.228240998,0.22518064,0.222306317,0.219598536,0.217043575,0.214628621,0.212341578,0.210171097,0.20810816,0.206165493,0.204347811,0.202569286,0.200963372,0.199378435,0.197814243,0.196277747,0.194825723,0.193391903,0.19203647,0.190698805,0.189424537,0.188173121
80,0,0.43,0.2369053,0.203197203,0.185217538,0.173282936,0.164554522,0.157786386,0.152309079,0.147729537,0.143835762,0.140468705,0.137489054,0.134857049,0.132500356,0.130373448,0.128421847,0.126626135,0.124972105,0.123440913,0.122017695,0.120690325,0.119448215,0.118281525,0.117183104,0.116146323,0.115165422,0.114235451,0.113353016,0.112523609,0.11175041,0.110996244,0.110317101,0.10964861,0.108990555,0.108345691,0.107737285,0.107137813,0.106571514,0.106013707,0.105482533,0.104961664
90,-0.5,0.43,0.381716922,0.337104347,0.308166644,0.287632318,0.272128399,0.259889011,0.24985909,0.241392927,0.234142407,0.227835467,0.222223096,0.217247417,0.212777376,0.208732009,0.205009617,0.201576015,0.198407783,0.195470088,0.192735413,0.190181369,0.187788419,0.185538242,0.183417744,0.181414759,0.179518617,0.177720035,0.176012532,0.174407356,0.172910297,0.171448101,0.170131272,0.168833502,0.16755449,0.16629979,0.165115476,0.163947406,0.162843672,0.161755566,0.16071915,0.15970216
90,0,0.43,0.236905882,0.203196964,0.185214405,0.173273635,0.164538733,0.157768952,0.152292833,0.147715878,0.143824763,0.140459861,0.137481878,0.134851079,0.132495235,0.130368913,0.128417756,0.12662239,0.12496864,0.123437675,0.122014641,0.120687421,0.119445434,0.118278852,0.11718053,0.116143843,0.115163035,0.114233156,0.113350811,0.112521494,0.111748381,0.110994299,0.110315233,0.109646818,0.108988835,0.108344041,0.107735702,0.107136294,0.106570054,0.106012305,0.105481185,0.104960368
