TIME,30cm,50cm,100cm,150cm,200cm,300cm,500cm,700cm,900cm
2024/5/8 15:30,1.713,0,0,0,0,0,21.69,22.56,29.67
2024/5/8 15:40,1.713,0,0,0,0,0,21.72,22.62,29.71
2024/5/8 15:50,1.716,0,0,0,0,0,21.71,22.65,29.74
2024/5/8 16:00,1.712,0,0,0,0,0,21.67,22.58,29.67
2024/5/8 16:10,1.706,0,0,0,0,0,21.64,22.55,29.64
2024/5/8 16:20,1.711,0,0,0,0,0,21.68,22.57,29.6
2024/5/8 16:30,1.7,0,0,0,0,0,21.61,22.56,29.67
2024/5/8 16:40,1.705,0,0,0,0,0,21.63,22.53,29.63
2024/5/8 16:50,1.718,0,0,0,0,0,21.74,22.63,29.73
2024/5/8 17:00,1.723,0,0,0,0,0,21.74,22.68,29.81
2024/5/8 17:10,1.727,0,0,0,0,0,21.75,22.68,29.81
2024/5/8 17:20,1.726,0,0,0,0,0,21.75,22.68,29.81
2024/5/8 17:30,1.726,0,0,0,0,0,21.75,22.68,29.81
2024/5/8 17:40,1.726,0,0,0,0,0,21.75,22.68,29.81
2024/5/8 17:50,1.725,0,0,0,0,0,21.75,22.68,29.81
2024/5/8 18:00,1.725,0,0,0,0,0,21.75,22.68,29.81
2024/5/8 18:10,1.725,0,0,0,0,0,21.75,22.68,29.81
2024/5/8 18:20,1.725,0,0,0,0,0,21.75,22.69,29.81
2024/5/8 18:30,1.725,0,0,0,0,0,21.75,22.69,29.82
2024/5/8 18:40,1.725,0,0,0,0,0,21.75,22.69,29.82
2024/5/8 18:50,1.725,0,0,0,0,0,21.75,22.69,29.82
2024/5/8 19:00,1.724,0,0,0,0,0,21.75,22.69,29.82
2024/5/8 19:10,1.724,0,0,0,0,0,21.75,22.69,29.82
2024/5/8 19:20,1.724,0,0,0,0,0,21.75,22.69,29.82
2024/5/8 19:30,1.724,0,0,0,0,0,21.75,22.69,29.82
2024/5/8 19:40,1.723,0,0,0,0,0,21.75,22.69,29.82
2024/5/8 19:50,1.723,0,0,0,0,0,21.75,22.7,29.82
2024/5/8 20:00,1.723,0,0,0,0,0,21.75,22.7,29.82
2024/5/8 20:10,1.722,0,0,0,0,0,21.75,22.7,29.82
2024/5/8 20:20,1.722,0,0,0,0,0,21.75,22.7,29.83
2024/5/8 20:30,1.721,0,0,0,0,0,21.75,22.7,29.83
2024/5/8 20:40,1.72,0,0,0,0,0,21.75,22.7,29.83
2024/5/8 20:50,1.72,0,0,0,0,0,21.75,22.7,29.83
2024/5/8 21:00,1.72,0,0,0,0,0,21.75,22.7,29.83
2024/5/8 21:10,1.719,0,0,0,0,0,21.75,22.7,29.83
2024/5/8 21:20,1.718,0,0,0,0,0,21.75,22.7,29.83
2024/5/8 21:30,1.717,0,0,0,0,0,21.75,22.7,29.83
2024/5/8 21:40,1.716,0,0,0,0,0,21.75,22.7,29.83
2024/5/8 21:50,1.715,0,0,0,0,0,21.75,22.7,29.83
2024/5/8 22:00,1.715,0,0,0,0,0,21.75,22.7,29.83
2024/5/8 22:10,1.714,0,0,0,0,0,21.75,22.7,29.83
2024/5/8 22:20,1.713,0,0,0,0,0,21.75,22.71,29.84
2024/5/8 22:30,1.713,0,0,0,0,0,21.75,22.71,29.84
2024/5/8 22:40,1.713,0,0,0,0,0,21.75,22.71,29.84
2024/5/8 22:50,1.713,0,0,0,0,0,21.75,22.71,29.84
2024/5/8 23:00,1.713,0,0,0,0,0,21.75,22.71,29.84
2024/5/8 23:10,1.713,0,0,0,0,0,21.75,22.71,29.84
2024/5/8 23:20,1.713,0,0,0,0,0,21.75,22.71,29.84
2024/5/8 23:30,1.713,0,0,0,0,0,21.75,22.71,29.84
2024/5/8 23:40,1.713,0,0,0,0,0,21.75,22.71,29.84
2024/5/8 23:50,1.713,0,0,0,0,0,21.75,22.71,29.84
2024/5/9 00:00,1.713,0,0,0,0,0,21.75,22.72,29.84
2024/5/9 00:10,1.713,0,0,0,0,0,21.76,22.72,29.84
2024/5/9 00:20,1.713,0,0,0,0,0,21.76,22.72,29.84
2024/5/9 00:30,1.713,0,0,0,0,0,21.76,22.72,29.84
2024/5/9 00:40,1.713,0,0,0,0,0,21.76,22.72,29.84
2024/5/9 00:50,1.713,0,0,0,0,0,21.76,22.72,29.84
2024/5/9 01:00,1.712,0,0,0,0,0,21.76,22.72,29.84
2024/5/9 01:10,1.712,0,0,0,0,0,21.76,22.72,29.84
2024/5/9 01:20,1.712,0,0,0,0,0,21.76,22.72,29.84
2024/5/9 01:30,1.712,0,0,0,0,0,21.76,22.72,29.84
2024/5/9 01:40,1.711,0,0,0,0,0,21.76,22.72,29.84
2024/5/9 01:50,1.711,0,0,0,0,0,21.76,22.72,29.85
2024/5/9 02:00,1.71,0,0,0,0,0,21.76,22.72,29.85
2024/5/9 02:10,1.71,0,0,0,0,0,21.76,22.72,29.85
2024/5/9 02:20,1.71,0,0,0,0,0,21.76,22.72,29.85
2024/5/9 02:30,1.71,0,0,0,0,0,21.76,22.73,29.85
2024/5/9 02:40,1.71,0,0,0,0,0,21.76,22.73,29.85
2024/5/9 02:50,1.71,0,0,0,0,0,21.76,22.73,29.85
2024/5/9 03:00,1.71,0,0,0,0,0,21.76,22.73,29.85
2024/5/9 03:10,1.709,0,0,0,0,0,21.76,22.73,29.85
2024/5/9 03:20,1.708,0,0,0,0,0,21.76,22.73,29.85
2024/5/9 03:30,1.708,0,0,0,0,0,21.76,22.73,29.85
2024/5/9 03:40,1.708,0,0,0,0,0,21.76,22.73,29.85
2024/5/9 03:50,1.707,0,0,0,0,0,21.76,22.73,29.85
2024/5/9 04:00,1.707,0,0,0,0,0,21.76,22.73,29.85
2024/5/9 04:10,1.707,0,0,0,0,0,21.76,22.74,29.85
2024/5/9 04:20,1.707,0,0,0,0,0,21.76,22.74,29.86
2024/5/9 04:30,1.707,0,0,0,0,0,21.76,22.74,29.86
2024/5/9 04:40,1.706,0,0,0,0,0,21.76,22.74,29.86
2024/5/9 04:50,1.706,0,0,0,0,0,21.77,22.74,29.86
2024/5/9 05:00,1.704,0,0,0,0,0,21.77,22.74,29.86
2024/5/9 05:10,1.703,0,0,0,0,0,21.77,22.74,29.86
2024/5/9 05:20,1.703,0,0,0,0,0,21.77,22.74,29.86
2024/5/9 05:30,1.703,0,0,0,0,0,21.77,22.74,29.86
2024/5/9 05:40,1.702,0,0,0,0,0,21.77,22.74,29.86
2024/5/9 05:50,1.7,0,0,0,0,0,21.77,22.74,29.86
2024/5/9 06:00,1.699,0,0,0,0,0,21.77,22.75,29.86
2024/5/9 06:10,1.698,0,0,0,0,0,21.77,22.75,29.86
2024/5/9 06:20,1.697,0,0,0,0,0,21.77,22.75,29.87
2024/5/9 06:30,1.697,0,0,0,0,0,21.77,22.75,29.86
2024/5/9 06:40,1.696,0,0,0,0,0,21.77,22.75,29.87
2024/5/9 06:50,1.693,0,0,0,0,0,21.77,22.75,29.87
2024/5/9 07:00,1.692,0,0,0,0,0,21.77,22.75,29.87
2024/5/9 07:10,1.686,0,0,0,0,0,21.77,22.74,29.87
2024/5/9 07:20,1.677,0,0,0,0,0,21.68,22.65,29.72
2024/5/9 07:30,1.684,0,0,0,0,0,21.75,22.73,29.85
2024/5/9 07:40,1.686,0,0,0,0,0,21.75,22.75,29.86
2024/5/9 07:50,1.676,0,0,0,0,0,21.71,22.66,29.79
2024/5/9 08:00,1.668,0,0,0,0,0,21.7,22.65,29.78
2024/5/9 08:10,1.666,0,0,0,0,0,21.65,22.64,29.74
2024/5/9 08:20,1.67,0,0,0,0,0,21.66,22.62,29.71
2024/5/9 08:30,1.684,0,0,0,0,0,21.76,22.74,29.87
2024/5/9 08:40,1.687,0,0,0,0,0,21.77,22.76,29.88
2024/5/9 08:50,1.686,0,0,0,0,0,21.77,22.76,29.88
2024/5/9 09:00,1.683,0,0,0,0,0,21.74,22.73,29.84
2024/5/9 09:10,1.66,0,0,0,0,0,21.76,22.7,29.79
2024/5/9 09:20,1.683,0,0,0,0,0,21.77,22.74,29.85
2024/5/9 09:30,1.67,0,0,0,0,0,21.76,22.72,29.84
2024/5/9 09:40,1.672,0,0,0,0,0,21.75,22.73,29.82
2024/5/9 09:50,1.674,0,0,0,0,0,21.76,22.74,29.85
2024/5/9 10:00,1.679,0,0,0,0,0,21.74,22.72,29.87
2024/5/9 10:10,1.665,0,0,0,0,0,21.74,22.72,29.8
2024/5/9 10:20,1.671,0,0,0,0,0,21.73,22.72,29.82
2024/5/9 10:30,1.668,0,0,0,0,0,21.74,22.69,29.77
2024/5/9 10:40,1.668,0,0,0,0,0,21.74,22.69,29.78
2024/5/9 10:50,1.664,0,0,0,0,0,21.75,22.73,29.86
2024/5/9 11:00,1.668,0,0,0,0,0,21.74,22.7,29.83
2024/5/9 11:10,1.671,0,0,0,0,0,21.7,22.72,29.85
2024/5/9 11:20,1.66,0,0,0,0,0,21.73,22.72,29.81
2024/5/9 11:30,1.663,0,0,0,0,0,21.76,22.77,29.87
2024/5/9 11:40,1.664,0,0,0,0,0,21.76,22.76,29.87
2024/5/9 11:50,1.67,0,0,0,0,0,21.74,22.72,29.87
2024/5/9 12:00,1.665,0,0,0,0,0,21.75,22.76,29.86
2024/5/9 12:10,1.662,0,0,0,0,0,21.76,22.75,29.89
2024/5/9 12:20,1.665,0,0,0,0,0,21.77,22.76,29.87
2024/5/9 12:30,1.664,0,0,0,0,0,21.74,22.75,29.88
2024/5/9 12:40,1.661,0,0,0,0,0,21.76,22.74,29.86
2024/5/9 12:50,1.667,0,0,0,0,0,21.76,22.75,29.88
2024/5/9 13:00,1.659,0,0,0,0,0,21.77,22.76,29.89
2024/5/9 13:10,1.662,0,0,0,0,0,21.74,22.77,29.88
2024/5/9 13:20,1.661,0,0,0,0,0,21.76,22.74,29.87
2024/5/9 13:30,1.666,0,0,0,0,0,21.75,22.71,29.78
2024/5/9 13:40,1.664,0,0,0,0,0,21.71,22.69,29.77
2024/5/9 13:50,1.66,0,0,0,0,0,21.73,22.71,29.82
2024/5/9 14:00,1.657,0,0,0,0,0,21.75,22.74,29.85
2024/5/9 14:10,1.671,0,0,0,0,0,21.77,22.78,29.89
2024/5/9 14:20,1.663,0,0,0,0,0,21.76,22.76,29.87
2024/5/9 14:30,1.652,0,0,0,0,0,21.75,22.76,29.88
2024/5/9 14:40,1.653,0,0,0,0,0,21.77,22.75,29.84
2024/5/9 14:50,1.658,0,0,0,0,0,21.73,22.72,29.8
2024/5/9 15:00,1.664,0,0,0,0,0,21.75,22.72,29.85
2024/5/9 15:10,1.656,0,0,0,0,0,21.73,22.73,29.84
2024/5/9 15:20,1.654,0,0,0,0,0,21.71,22.68,29.71
2024/5/9 15:30,1.657,0,0,0,0,0,21.69,22.63,29.75
2024/5/9 15:40,1.653,0,0,0,0,0,21.7,22.67,29.75
2024/5/9 15:50,1.646,0,0,0,0,0,21.68,22.62,29.75
2024/5/9 16:00,1.656,0,0,0,0,0,21.68,22.68,29.75
2024/5/9 16:10,1.654,0,0,0,0,0,21.68,22.7,29.74
2024/5/9 16:20,1.662,0,0,0,0,0,21.75,22.75,29.85
2024/5/9 16:30,1.669,0,0,0,0,0,21.79,22.79,29.9
2024/5/9 16:40,1.661,0,0,0,0,0,21.74,22.75,29.84
2024/5/9 16:50,1.646,0,0,0,0,0,21.72,22.72,29.76
2024/5/9 17:00,1.668,0,0,0,0,0,21.79,22.79,29.91
2024/5/9 17:10,1.668,0,0,0,0,0,21.79,22.79,29.91
2024/5/9 17:20,1.668,0,0,0,0,0,21.79,22.79,29.91
2024/5/9 17:30,1.668,0,0,0,0,0,21.79,22.79,29.91
2024/5/9 17:40,1.668,0,0,0,0,0,21.79,22.79,29.91
2024/5/9 17:50,1.668,0,0,0,0,0,21.79,22.79,29.91
2024/5/9 18:00,1.667,0,0,0,0,0,21.79,22.8,29.91
2024/5/9 18:10,1.666,0,0,0,0,0,21.79,22.8,29.91
2024/5/9 18:20,1.666,0,0,0,0,0,21.79,22.8,29.91
2024/5/9 18:30,1.666,0,0,0,0,0,21.79,22.8,29.91
2024/5/9 18:40,1.666,0,0,0,0,0,21.79,22.8,29.91
2024/5/9 18:50,1.665,0,0,0,0,0,21.79,22.8,29.91
2024/5/9 19:00,1.665,0,0,0,0,0,21.79,22.8,29.92
2024/5/9 19:10,1.665,0,0,0,0,0,21.79,22.8,29.92
2024/5/9 19:20,1.665,0,0,0,0,0,21.79,22.8,29.92
2024/5/9 19:30,1.664,0,0,0,0,0,21.79,22.8,29.92
2024/5/9 19:40,1.663,0,0,0,0,0,21.79,22.81,29.92
2024/5/9 19:50,1.663,0,0,0,0,0,21.79,22.81,29.92
2024/5/9 20:00,1.662,0,0,0,0,0,21.79,22.81,29.92
2024/5/9 20:10,1.661,0,0,0,0,0,21.79,22.81,29.92
2024/5/9 20:20,1.66,0,0,0,0,0,21.79,22.81,29.92
2024/5/9 20:30,1.659,0,0,0,0,0,21.79,22.81,29.92
2024/5/9 20:40,1.659,0,0,0,0,0,21.79,22.81,29.92
2024/5/9 20:50,1.658,0,0,0,0,0,21.79,22.81,29.93
2024/5/9 21:00,1.657,0,0,0,0,0,21.79,22.81,29.93
2024/5/9 21:10,1.656,0,0,0,0,0,21.79,22.81,29.93
2024/5/9 21:20,1.656,0,0,0,0,0,21.79,22.81,29.93
2024/5/9 21:30,1.656,0,0,0,0,0,21.79,22.81,29.93
2024/5/9 21:40,1.655,0,0,0,0,0,21.79,22.81,29.93
2024/5/9 21:50,1.655,0,0,0,0,0,21.79,22.82,29.93
2024/5/9 22:00,1.654,0,0,0,0,0,21.79,22.82,29.93
2024/5/9 22:10,1.654,0,0,0,0,0,21.79,22.82,29.93
2024/5/9 22:20,1.654,0,0,0,0,0,21.79,22.82,29.93
2024/5/9 22:30,1.654,0,0,0,0,0,21.79,22.82,29.93
2024/5/9 22:40,1.653,0,0,0,0,0,21.79,22.82,29.93
2024/5/9 22:50,1.653,0,0,0,0,0,21.79,22.82,29.93
2024/5/9 23:00,1.653,0,0,0,0,0,21.79,22.82,29.93
2024/5/9 23:10,1.653,0,0,0,0,0,21.79,22.82,29.93
2024/5/9 23:20,1.653,0,0,0,0,0,21.79,22.82,29.93
2024/5/9 23:30,1.653,0,0,0,0,0,21.79,22.82,29.93
2024/5/9 23:40,1.653,0,0,0,0,0,21.79,22.82,29.93
2024/5/9 23:50,1.652,0,0,0,0,0,21.79,22.82,29.93
2024/5/10 00:00,1.652,0,0,0,0,0,21.79,22.82,29.93
2024/5/10 00:10,1.653,0,0,0,0,0,21.79,22.82,29.93
2024/5/10 00:20,1.653,0,0,0,0,0,21.79,22.82,29.93
2024/5/10 00:30,1.653,0,0,0,0,0,21.79,22.82,29.93
2024/5/10 00:40,1.653,0,0,0,0,0,21.79,22.83,29.94
2024/5/10 00:50,1.653,0,0,0,0,0,21.79,22.83,29.94
2024/5/10 01:00,1.654,0,0,0,0,0,21.79,22.83,29.94
2024/5/10 01:10,1.654,0,0,0,0,0,21.79,22.83,29.94
2024/5/10 01:20,1.654,0,0,0,0,0,21.79,22.83,29.94
2024/5/10 01:30,1.655,0,0,0,0,0,21.8,22.83,29.94
2024/5/10 01:40,1.654,0,0,0,0,0,21.8,22.83,29.94
2024/5/10 01:50,1.654,0,0,0,0,0,21.8,22.83,29.94
2024/5/10 02:00,1.654,0,0,0,0,0,21.8,22.83,29.94
2024/5/10 02:10,1.654,0,0,0,0,0,21.8,22.83,29.94
2024/5/10 02:20,1.654,0,0,0,0,0,21.8,22.83,29.94
2024/5/10 02:30,1.653,0,0,0,0,0,21.8,22.84,29.94
2024/5/10 02:40,1.653,0,0,0,0,0,21.8,22.84,29.95
2024/5/10 02:50,1.653,0,0,0,0,0,21.8,22.84,29.95
2024/5/10 03:00,1.653,0,0,0,0,0,21.8,22.84,29.95
2024/5/10 03:10,1.653,0,0,0,0,0,21.8,22.84,29.95
2024/5/10 03:20,1.652,0,0,0,0,0,21.8,22.84,29.95
2024/5/10 03:30,1.652,0,0,0,0,0,21.8,22.84,29.95
2024/5/10 03:40,1.652,0,0,0,0,0,21.8,22.84,29.95
2024/5/10 03:50,1.652,0,0,0,0,0,21.8,22.84,29.95
2024/5/10 04:00,1.651,0,0,0,0,0,21.8,22.84,29.95
2024/5/10 04:10,1.649,0,0,0,0,0,21.8,22.84,29.95
2024/5/10 04:20,1.649,0,0,0,0,0,21.8,22.84,29.95
2024/5/10 04:30,1.649,0,0,0,0,0,21.8,22.84,29.95
2024/5/10 04:40,1.647,0,0,0,0,0,21.8,22.84,29.95
2024/5/10 04:50,1.646,0,0,0,0,0,21.8,22.84,29.96
2024/5/10 05:00,1.646,0,0,0,0,0,21.8,22.84,29.96
2024/5/10 05:10,1.646,0,0,0,0,0,21.8,22.84,29.96
2024/5/10 05:20,1.646,0,0,0,0,0,21.8,22.85,29.96
2024/5/10 05:30,1.646,0,0,0,0,0,21.8,22.85,29.96
2024/5/10 05:40,1.646,0,0,0,0,0,21.8,22.85,29.96
2024/5/10 05:50,1.646,0,0,0,0,0,21.8,22.85,29.96
2024/5/10 06:00,1.645,0,0,0,0,0,21.8,22.85,29.96
2024/5/10 06:10,1.644,0,0,0,0,0,21.8,22.85,29.96
2024/5/10 06:20,1.643,0,0,0,0,0,21.8,22.85,29.96
2024/5/10 06:30,1.643,0,0,0,0,0,21.8,22.85,29.96
2024/5/10 06:40,1.641,0,0,0,0,0,21.8,22.85,29.96
2024/5/10 06:50,1.64,0,0,0,0,0,21.8,22.85,29.97
2024/5/10 07:00,1.637,0,0,0,0,0,21.79,22.85,29.94
2024/5/10 07:10,1.619,0,0,0,0,0,21.71,22.76,29.79
2024/5/10 07:20,1.609,0,0,0,0,0,21.65,22.72,29.84
2024/5/10 07:30,1.607,0,0,0,0,0,21.7,22.72,29.87
2024/5/10 07:40,1.619,0,0,0,0,0,21.65,22.75,29.79
2024/5/10 07:50,1.627,0,0,0,0,0,21.73,22.7,29.83
2024/5/10 08:00,1.617,0,0,0,0,0,21.72,22.74,29.85
2024/5/10 08:10,1.626,0,0,0,0,0,21.75,22.81,29.92
2024/5/10 08:20,1.629,0,0,0,0,0,21.72,22.75,29.87
2024/5/10 08:30,1.622,0,0,0,0,0,21.73,22.77,29.9
2024/5/10 08:40,1.636,0,0,0,0,0,21.81,22.86,29.97
2024/5/10 08:50,1.636,0,0,0,0,0,21.81,22.87,29.97
2024/5/10 09:00,1.636,0,0,0,0,0,21.81,22.87,29.97
2024/5/10 09:10,1.634,0,0,0,0,0,21.81,22.86,29.95
2024/5/10 09:20,1.629,0,0,0,0,0,21.8,22.86,29.97
2024/5/10 09:30,1.617,0,0,0,0,0,21.79,22.8,29.9
2024/5/10 09:40,1.619,0,0,0,0,0,21.79,22.83,29.88
2024/5/10 09:50,1.623,0,0,0,0,0,21.79,22.85,29.92
2024/5/10 10:00,1.617,0,0,0,0,0,21.78,22.86,29.92
2024/5/10 10:10,1.619,0,0,0,0,0,21.75,22.83,29.91
2024/5/10 10:20,1.626,0,0,0,0,0,21.77,22.82,29.89
2024/5/10 10:30,1.625,0,0,0,0,0,21.76,22.83,29.9
2024/5/10 10:40,1.615,0,0,0,0,0,21.74,22.78,29.9
2024/5/10 10:50,1.626,0,0,0,0,0,21.77,22.81,29.93
2024/5/10 11:00,1.625,0,0,0,0,0,21.75,22.85,29.95
2024/5/10 11:10,1.617,0,0,0,0,0,21.75,22.82,29.93
2024/5/10 11:20,1.616,0,0,0,0,0,21.79,22.85,29.96
2024/5/10 11:30,1.619,0,0,0,0,0,21.78,22.82,29.93
2024/5/10 11:40,1.615,0,0,0,0,0,21.77,22.83,29.95
2024/5/10 11:50,1.614,0,0,0,0,0,21.78,22.83,29.95
2024/5/10 12:00,1.613,0,0,0,0,0,21.74,22.7,29.82
2024/5/10 12:10,1.613,0,0,0,0,0,21.8,22.86,29.94
2024/5/10 12:20,1.613,0,0,0,0,0,21.78,22.84,29.95
2024/5/10 12:30,1.616,0,0,0,0,0,21.76,22.82,29.95
2024/5/10 12:40,1.612,0,0,0,0,0,21.8,22.84,29.96
2024/5/10 12:50,1.613,0,0,0,0,0,21.77,22.86,29.94
2024/5/10 13:00,1.612,0,0,0,0,0,21.78,22.83,29.93
2024/5/10 13:10,1.608,0,0,0,0,0,21.72,22.75,29.83
2024/5/10 13:20,1.617,0,0,0,0,0,21.79,22.83,29.89
2024/5/10 13:30,1.616,0,0,0,0,0,21.79,22.87,29.97
2024/5/10 13:40,1.615,0,0,0,0,0,21.79,22.84,29.95
2024/5/10 13:50,1.616,0,0,0,0,0,21.72,22.8,29.89
2024/5/10 14:00,1.613,0,0,0,0,0,21.75,22.8,29.9
2024/5/10 14:10,1.617,0,0,0,0,0,21.78,22.85,29.91
2024/5/10 14:20,1.611,0,0,0,0,0,21.8,22.86,29.97
2024/5/10 14:30,1.619,0,0,0,0,0,21.8,22.89,29.95
2024/5/10 14:40,1.615,0,0,0,0,0,21.8,22.86,29.92
2024/5/10 14:50,1.613,0,0,0,0,0,21.77,22.85,29.94
2024/5/10 15:00,1.609,0,0,0,0,0,21.76,22.82,29.94
2024/5/10 15:10,1.606,0,0,0,0,0,21.76,22.81,29.89
2024/5/10 15:20,1.615,0,0,0,0,0,21.73,22.78,29.86
2024/5/10 15:30,1.613,0,0,0,0,0,21.74,22.83,29.88
2024/5/10 15:40,1.607,0,0,0,0,0,21.72,22.8,29.84
2024/5/10 15:50,1.61,0,0,0,0,0,21.75,22.81,29.82
2024/5/10 16:00,1.604,0,0,0,0,0,21.71,22.76,29.73
2024/5/10 16:10,1.604,0,0,0,0,0,21.7,22.72,29.8
2024/5/10 16:20,1.609,0,0,0,0,0,21.7,22.78,29.77
2024/5/10 16:30,1.608,0,0,0,0,0,21.72,22.78,29.87
2024/5/10 16:40,1.612,0,0,0,0,0,21.75,22.76,29.85
2024/5/10 16:50,1.612,0,0,0,0,0,21.72,22.83,29.94
2024/5/10 17:00,1.627,0,0,0,0,0,21.8,22.9,30
2024/5/10 17:10,1.628,0,0,0,0,0,21.81,22.9,30
2024/5/10 17:20,1.628,0,0,0,0,0,21.8,22.9,30
2024/5/10 17:30,1.628,0,0,0,0,0,21.81,22.9,30.01
2024/5/10 17:40,1.628,0,0,0,0,0,21.8,22.9,30.01
2024/5/10 17:50,1.628,0,0,0,0,0,21.8,22.9,30.01
2024/5/10 18:00,1.629,0,0,0,0,0,21.8,22.9,30.01
2024/5/10 18:10,1.629,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 18:20,1.629,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 18:30,1.628,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 18:40,1.628,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 18:50,1.628,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 19:00,1.628,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 19:10,1.629,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 19:20,1.629,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 19:30,1.629,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 19:40,1.629,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 19:50,1.627,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 20:00,1.627,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 20:10,1.627,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 20:20,1.627,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 20:30,1.626,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 20:40,1.626,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 20:50,1.626,0,0,0,0,0,21.8,22.91,30.01
2024/5/10 21:00,1.626,0,0,0,0,0,21.8,22.92,30.02
2024/5/10 21:10,1.626,0,0,0,0,0,21.8,22.92,30.02
2024/5/10 21:20,1.626,0,0,0,0,0,21.8,22.92,30.02
2024/5/10 21:30,1.626,0,0,0,0,0,21.8,22.92,30.02
2024/5/10 21:40,1.626,0,0,0,0,0,21.8,22.92,30.02
2024/5/10 21:50,1.626,0,0,0,0,0,21.8,22.92,30.02
2024/5/10 22:00,1.626,0,0,0,0,0,21.8,22.92,30.02
2024/5/10 22:10,1.626,0,0,0,0,0,21.8,22.92,30.02
2024/5/10 22:20,1.626,0,0,0,0,0,21.8,22.92,30.02
2024/5/10 22:30,1.626,0,0,0,0,0,21.81,22.92,30.02
2024/5/10 22:40,1.626,0,0,0,0,0,21.8,22.92,30.02
2024/5/10 22:50,1.626,0,0,0,0,0,21.81,22.92,30.02
2024/5/10 23:00,1.626,0,0,0,0,0,21.81,22.93,30.02
2024/5/10 23:10,1.626,0,0,0,0,0,21.81,22.93,30.03
2024/5/10 23:20,1.626,0,0,0,0,0,21.81,22.93,30.03
2024/5/10 23:30,1.626,0,0,0,0,0,21.81,22.93,30.03
2024/5/10 23:40,1.626,0,0,0,0,0,21.81,22.93,30.03
2024/5/10 23:50,1.626,0,0,0,0,0,21.81,22.93,30.03
2024/5/11 00:00,1.627,0,0,0,0,0,21.81,22.93,30.03
2024/5/11 00:10,1.627,0,0,0,0,0,21.81,22.93,30.03
2024/5/11 00:20,1.627,0,0,0,0,0,21.81,22.93,30.03
2024/5/11 00:30,1.627,0,0,0,0,0,21.81,22.93,30.03
2024/5/11 00:40,1.627,0,0,0,0,0,21.81,22.93,30.03
2024/5/11 00:50,1.627,0,0,0,0,0,21.81,22.93,30.03
2024/5/11 01:00,1.627,0,0,0,0,0,21.81,22.93,30.03
2024/5/11 01:10,1.627,0,0,0,0,0,21.81,22.94,30.03
2024/5/11 01:20,1.627,0,0,0,0,0,21.81,22.94,30.04
2024/5/11 01:30,1.627,0,0,0,0,0,21.81,22.94,30.04
2024/5/11 01:40,1.626,0,0,0,0,0,21.81,22.94,30.04
2024/5/11 01:50,1.626,0,0,0,0,0,21.81,22.94,30.04
2024/5/11 02:00,1.626,0,0,0,0,0,21.81,22.94,30.04
2024/5/11 02:10,1.625,0,0,0,0,0,21.81,22.94,30.04
2024/5/11 02:20,1.624,0,0,0,0,0,21.81,22.94,30.04
2024/5/11 02:30,1.623,0,0,0,0,0,21.81,22.94,30.04
2024/5/11 02:40,1.621,0,0,0,0,0,21.81,22.94,30.04
2024/5/11 02:50,1.621,0,0,0,0,0,21.81,22.94,30.04
2024/5/11 03:00,1.621,0,0,0,0,0,21.81,22.94,30.05
2024/5/11 03:10,1.621,0,0,0,0,0,21.81,22.94,30.05
2024/5/11 03:20,1.62,0,0,0,0,0,21.81,22.94,30.05
2024/5/11 03:30,1.62,0,0,0,0,0,21.81,22.94,30.05
2024/5/11 03:40,1.62,0,0,0,0,0,21.81,22.94,30.05
2024/5/11 03:50,1.618,0,0,0,0,0,21.81,22.94,30.05
2024/5/11 04:00,1.618,0,0,0,0,0,21.81,22.94,30.05
2024/5/11 04:10,1.618,0,0,0,0,0,21.81,22.94,30.05
2024/5/11 04:20,1.618,0,0,0,0,0,21.81,22.95,30.05
2024/5/11 04:30,1.618,0,0,0,0,0,21.81,22.95,30.05
2024/5/11 04:40,1.618,0,0,0,0,0,21.81,22.95,30.05
2024/5/11 04:50,1.618,0,0,0,0,0,21.81,22.95,30.05
2024/5/11 05:00,1.618,0,0,0,0,0,21.81,22.95,30.05
2024/5/11 05:10,1.618,0,0,0,0,0,21.81,22.95,30.05
2024/5/11 05:20,1.617,0,0,0,0,0,21.81,22.95,30.05
2024/5/11 05:30,1.616,0,0,0,0,0,21.81,22.95,30.05
2024/5/11 05:40,1.615,0,0,0,0,0,21.81,22.95,30.05
2024/5/11 05:50,1.614,0,0,0,0,0,21.81,22.95,30.05
2024/5/11 06:00,1.614,0,0,0,0,0,21.81,22.95,30.05
2024/5/11 06:10,1.612,0,0,0,0,0,21.81,22.95,30.05
